user_id,country,gender,years_of_experience,no_of_apply,no_of_pass,no_of_hire,avg_apply_pass,avg_pass_hire,no_of_event_reg,signup_year,current_inactive_days,education_level,job_role,skills
238769,South Korea,female,0,3,3,1,1.4,8.6,3,2021,56,Graduated College,HR Manager,Compensation Structures|Compensations|Compensation Strategies|Compensation Planning
238772,South Korea,female,4,37,5,1,0.5,0.1,0,2021,2,Graduated College,Sports Specialist,Branding|Brand Marketing|Content Creation|Advertising Management
238787,South Korea,female,0,50,6,1,0.2,0,0,2021,56,Graduated College,Java Developer,AWS|Apache Spark
238789,South Korea,female,0,16,8,1,1.2,0.6,0,2021,17,Graduated College,Customer Service Representative,B2C|IT Operations
238805,South Korea,female,4,4,3,1,2.8,4.3,0,2021,15,Graduated College,Copywriter,Final Cut Pro
238815,South Korea,male,1,26,7,1,1.4,0,0,2021,2,Graduated College,UX Designer,Adobe
238828,South Korea,male,8,19,4,1,0.3,0.4,0,2021,350,Graduated College,Marketing Strategy Planner,Business Strategy|Business Operations|Marketing Strategy|Marketing Management|Distribution Strategies|Feasibility Studies|Online Sales|Sales Management|Sales Operations|Sales Enablement|Business Affairs
238857,South Korea,female,1,5,4,1,0.3,5.5,0,2021,14,Graduated College,Data Analyst,Business Operations
238869,South Korea,male,1,11,5,1,2.1,1.8,2,2021,34,Graduated College,Service Planner,Accounting|Audit|Accounting Management|Financial Accounting|IFRS
238916,South Korea,female,9,187,18,1,0.4,0.1,0,2021,1,Graduated College,Marketer,Adobe Photoshop|Adobe Illustrator
238928,South Korea,male,0,19,6,1,0.4,0.9,2,2021,3,Graduated College,Hairdresser,Customer Experience
238941,South Korea,male,5,18,10,1,1.1,0,0,2021,39,Graduated College,Writer,Agile|Kanban|Scrum|TDD
238947,South Korea,female,8,37,5,1,0.3,0.3,0,2021,2,Graduated College,QA Engineer,APIs|Java|Python|AWS|Maya|React|CMS|Swift|UI Design|UX|iOS|Unity3D|C#|TypeScript|3D Modeling|Modeling|Texturing|Photoshop Elements
238951,South Korea,female,0,34,7,1,0.4,0.2,0,2021,3,Graduated College,Web Developer,AWS|Git|HTML|JavaScript|MySQL|React|Node.js|CSS|CSS3|VueJS|React Native|TypeScript
238955,South Korea,female,2,20,7,1,0.7,0,0,2021,238,Graduated College,Web Developer,AWS|Git|Spring Boot|Kotlin|RESTful architecture|Apache Kafka|Spring Framework|RDBMS|MongoDB|Azure|Docker|VueJS
238960,South Korea,male,1,12,4,1,0.2,3.1,0,2021,134,Graduated College,Lawyer,Attorneys|Legal Documentation|Legal Advice|Legal Support|Contract Review
239011,South Korea,female,1,15,4,1,0.5,0.4,3,2021,1,Graduated College,Software Engineer,AWS|GitHub|Docker|React|VueJS|iOS|Android|JavaScript|TypeScript|JIRA|Confluence|Git|Xcode|Android Studio|IntelliJ IDEA|Jenkins|ElasticSearch|CodeIgniter|Spring Boot|Kotlin|Swift|Python|MySQL|JPA|AAC|PHP
239019,South Korea,male,2,11,5,1,2.5,3.6,0,2021,6,Graduated College,Software Engineer,AWS|Git|Spring Framework|Java|Kotlin
239020,United States,female,1,5,4,1,0.1,0.6,0,2021,3,Graduated College,Web Developer,AWS|GitHub|Slack|Notion|JIRA|Docker|Node.js|TypeScript|MySQL
239024,South Korea,female,1,24,9,1,1.6,1,0,2021,13,Graduated College,Video Production,Adobe Premiere|After Effect
239030,South Korea,male,1,118,4,1,0,0,0,2021,14,Graduated College,HR Manager,Attorneys|Patents|Market Analysis|Market Development|Strategic Planning|Biopharmaceuticals|Marketing Strategy|Business Strategy|Contract Negotiation|Customer Relations
239034,South Korea,female,2,3,3,1,0.5,2.3,0,2021,3,Graduated College,Project Manager,JavaScript|TypeScript|React|VueJS|iOS|MVVM|GraphQL|Swift|AAC|Kotlin|Python|AWS|Tensorflow|Pytorch|Node.js|ElasticSearch|MySQL|PostgreSQL|NoSQL|ETL|Redis|Hadoop|Spark|Scala
239052,South Korea,female,0,11,7,1,1.4,0.9,0,2021,1,Graduated College,Web Developer,Android|iOS
239060,South Korea,male,0,29,10,1,2.2,1.3,0,2021,2,Graduated College,iOS Developer,AWS|Git|Spring Framework|MySQL|GitHub|JPA|Java|Redis|ElasticSearch|Docker
239063,South Korea,male,0,9,3,1,0,1.3,0,2021,192,Graduated College,Purchasing Manager,Customer Support|Customer Retention
239105,South Korea,female,7,55,14,1,1.7,0.8,0,2021,32,Graduated College,QA Engineer,AWS|Git|Docker
239106,United States,male,1,5,3,1,0,1,0,2021,13,Graduated College,Brand Marketer,AMPL|Tableau
239143,South Korea,male,0,28,8,1,1.2,0.9,0,2021,3,Graduated College,Data Engineer,.NET|MSSQL|Databases|APIs
239175,South Korea,female,0,59,13,1,0.5,0.3,0,2021,34,No College,Front-end Engineer,AWS|Git|Docker
239176,South Korea,female,0,10,3,1,0,0.9,0,2021,94,Graduated College,Sales Team Lead,Figma|Adobe Photoshop|Adobe Illustrator|3D
239204,South Korea,female,0,147,10,1,0.3,0.1,0,2021,19,No College,Web Developer,ASP .NET|AWS|GCP|Amazon Web Service|HTTP|API Development
239212,South Korea,male,1,9,6,1,1.2,1.5,0,2021,67,Graduated College,QA Engineer,AWS|Git|Kotlin|React|GitHub|Java|MySQL|Python|Spring Framework|iOS|Android|Swift
239219,South Korea,female,0,7,4,1,0.9,1.1,1,2021,78,Graduated College,Project Manager,Notion|Agile
239240,South Korea,male,0,18,11,1,1.6,2.1,0,2021,56,No College,Front-end Engineer,AWS|Git|Docker
239241,South Korea,female,0,8,4,1,0.3,1.6,0,2021,13,Graduated College,Web Developer,AWS|Git|React|Node.js|ORM|TypeScript|Docker|C#
239276,South Korea,female,1,7,6,1,2.1,3.3,0,2021,1,Graduated College,Java Developer,Golang|Node.js|C|C++|TCP|UDP|NAT|Docker|Rust|Python
239290,South Korea,female,0,36,12,1,1.3,0.6,0,2021,245,Graduated College,Front-end Engineer,AWS
239340,South Korea,male,0,34,3,1,0.2,0.2,1,2021,43,Graduated College,Android Developer,AWS|Python|JIRA|Confluence|GCP|Scrum
239347,South Korea,female,0,42,8,1,0.6,0.4,0,2021,1,Graduated College,Web Developer,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
239349,South Korea,male,2,5,3,1,1.6,1.9,0,2021,4,Graduated College,Social Marketer,Mobile Marketing|Marketing Operations
239355,South Korea,female,8,26,4,1,0.1,0.6,1,2021,41,Graduated College,Brand Marketer,Business Strategy|Business Operations|Marketing Strategy|Marketing Management|Distribution Strategies|Feasibility Studies|Online Sales|Sales Management|Sales Operations|Sales Enablement|Business Affairs
239378,South Korea,female,8,12,8,1,1.7,2.2,0,2021,10,Graduated College,Recruiter,HRIS
239399,South Korea,female,1,12,4,1,0.2,1.1,0,2021,2,Graduated College,iOS Developer,AWS|Python|Git|Java|Kotlin|GitHub|API Development|Django|iOS|JavaScript|Google Cloud Platform|PHP|React|jQuery|MySQL|Swift|Docker|Jenkins
239418,South Korea,female,0,3,3,1,0.5,0.9,0,2021,2,Graduated College,Finance Manager,Business Management|Business Planning|Business Strategy|Business Acquisition|Governance|Management Accounting|Content Management
239419,South Korea,male,0,45,7,1,0.4,0.3,0,2021,45,Graduated College,Digital Marketer,Adobe Photoshop|Adobe Illustrator|Graphic Design|Product Design|Typography
239444,South Korea,female,0,5,4,1,0.7,0.4,0,2021,1,Graduated College,Front-end Engineer,AWS|Git|React|Node.js|ORM|TypeScript|Docker|C#
239447,South Korea,male,2,10,4,1,0.8,2.9,0,2021,4,Graduated College,Software Engineer,AWS|Git|React|Node.js|ORM|TypeScript|Docker|C#
239459,South Korea,female,0,32,9,1,1.1,1,0,2021,6,Graduated College,Electronics Engineer,AWS|iOS|HTML|JavaScript|MySQL|Android|Kotlin|Swift|React|GitHub|Firebase|Git|Python|C / C++|Notion|Eagle PCB
239464,South Korea,male,0,83,11,1,0.6,0.2,0,2021,41,Graduated College,Front-end Engineer,AWS|Azure
239465,South Korea,male,2,29,6,1,1.9,0,0,2021,9,Graduated College,Java Developer,AWS|Git|JPA|JavaScript|SQL|Docker|Python|VueJS|Spring Boot|MongoDB|Flask|Pytorch|Tensorflow
239468,South Korea,female,1,5,4,1,3.1,1.6,2,2021,3,Graduated College,Construction Manager,Notion|Contractors|Maintenance|Service Delivery|Facilities Engineering|Facilities Operations|Asset Management
239482,South Korea,female,0,12,5,1,0.9,0.6,2,2021,16,Graduated College,Front-end Engineer,APIs|QA Engineering|Document Preparation
239498,South Korea,male,2,13,6,1,1.6,1.4,0,2021,3,Graduated College,"QA, Test Engineer",APIs|Java|Python|AWS|Maya|React|CMS|Swift|UI Design|UX|iOS|Unity3D|C#|TypeScript|3D Modeling|Modeling|Texturing|Photoshop Elements
239505,South Korea,male,3,21,5,1,0.3,2.7,0,2021,114,Graduated College,Merchandiser,Advertising Operations
239605,South Korea,male,4,15,5,1,0.1,0.3,0,2021,25,Graduated College,Writer,Final Cut Pro
239629,South Korea,female,0,28,7,1,0.9,0.7,0,2021,16,Graduated College,Project Manager,Java|JIRA|Git|Spring Boot|Spring Framework|SCM|iOS|Android|Kotlin|Swift
239653,South Korea,female,0,15,8,1,1.6,3.3,0,2021,21,Graduated College,"Video, Voice Engineer",APIs|Java|Python|AWS|Maya|React|CMS|Swift|UI Design|UX|iOS|Unity3D|C#|TypeScript|3D Modeling|Modeling|Texturing|Photoshop Elements
239714,South Korea,male,0,34,11,1,1.7,2.4,0,2021,10,Graduated College,UX Designer,Adobe Illustrator|Adobe Photoshop|UI Design|Figma|Interaction Design
239758,South Korea,female,0,14,6,1,1,0.3,0,2021,14,Graduated College,Data Scientist,AWS|Git|React|JavaScript|React.js|Node.js
239776,South Korea,male,1,9,4,1,0.7,0.8,0,2021,92,Graduated College,Web Designer,Adobe Illustrator|Adobe Photoshop|Figma|Sketch|Zeplin
239802,South Korea,female,1,41,8,1,0.4,1.1,1,2021,1,Graduated College,Java Developer,AWS|Git|HTML|JavaScript|VueJS|Java|MySQL|Linux|C / C++|Python|JPA|GitHub|Spring Framework
239832,South Korea,female,0,29,9,1,0.7,0.3,0,2021,1,Graduated College,Back-end Engineer,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
239835,South Korea,male,0,197,11,1,0.2,0.1,0,2021,8,Graduated College,Front-end Engineer,.NET|C#|JavaScript|Python|iOS|AWS|Git|Android|React.js|Node.js
239849,South Korea,female,1,18,5,1,0.5,1.6,0,2021,1,Graduated College,Restaurant Management,Affiliate Management|Partnership Marketing|B2B|Partner Management
239858,South Korea,male,8,16,5,1,1.7,2.9,0,2021,1,Graduated College,Transportation Manager,3PL
239872,South Korea,female,8,39,4,1,0.1,0.3,0,2021,1,Graduated College,Strategic Planner,AWS|Docker|Linux|Git|Spring Framework
239873,United States,male,5,26,7,1,1.4,0.5,0,2021,1,Graduated College,"COO,Chief Operation Officer",Excel|Spreadsheets
239926,South Korea,female,2,10,7,1,0.9,1.1,0,2021,8,Graduated College,Front-end Engineer,AWS|MySQL|GitHub|JIRA|Notion|SASS|TypeScript
239960,South Korea,female,0,19,7,1,0.4,0.8,0,2021,1,No College,Graphic Designer,Adobe Illustrator|Adobe Photoshop
239969,South Korea,female,0,13,4,1,1,0.9,0,2021,73,Graduated College,Web Developer,APIs|QA Engineering|Document Preparation
239987,South Korea,male,8,14,4,1,0.9,1.1,0,2021,28,Graduated College,"HR Development, Training",Organizational Culture
239996,South Korea,female,1,33,5,1,0.4,0.3,0,2021,12,Graduated College,Strategic Planner,Interaction Design
240051,South Korea,male,5,4,3,1,0.1,0.8,0,2021,100,Graduated College,Social Marketer,Advertising Agency|Advertising Copy
240054,South Korea,female,2,4,3,1,0.1,2.1,0,2021,18,No College,Front-end Engineer,AWS|iOS|HTML|JavaScript|MySQL|Android|Kotlin|Swift|React|GitHub|Firebase|Git|Python|C / C++|Notion|Eagle PCB
240098,South Korea,male,2,32,6,1,1.2,0.9,0,2021,29,Graduated College,Strategic Planner,Accounting|IFRS|PowerPoint|PowerPC|MS Office
240111,South Korea,female,1,4,4,1,1,8.6,0,2021,64,Graduated College,Logistics Analyst,JavaScript|TypeScript|React|VueJS|iOS|MVVM|GraphQL|Swift|AAC|Kotlin|Python|AWS|Tensorflow|Pytorch|Node.js|ElasticSearch|MySQL|PostgreSQL|NoSQL|ETL|Redis|Hadoop|Spark|Scala
240120,South Korea,female,5,4,3,1,0.1,6.7,0,2021,63,Graduated College,Partnership Specialist,Google Analytics
240134,South Korea,female,0,45,10,1,0.6,0.5,2,2021,24,Graduated College,Front-end Engineer,AWS
240153,South Korea,female,4,5,4,1,0.2,0.6,0,2021,22,Graduated College,General Affairs,Accounting Management
240168,South Korea,female,3,23,9,1,0.7,0.2,0,2021,2,Graduated College,Logistics Manager,3PL
240183,South Korea,male,0,6,3,1,1.3,3,0,2021,1,Graduated College,Back-end Engineer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
240214,South Korea,male,3,9,5,1,1.1,4.4,0,2021,9,Graduated College,Machine Learning Engineer,C|C++|Win32|WinDbg|Windows Server|MIS|Java|JavaScript|Kotlin|Spring Framework|Docker|AWS|GCP|Scala|Git|Python|Shell Scripting|RDBMS|NoSQL|HTML5|CSS|React|VueJS|AngularJS|MFC|Win32 API|DLP|Legacy Planning|DevOps|Apache|Tomcat|MySQL|Xen|VMware|Linux|iOS|Android|GitHub|React.js|C / C++|DB2
240247,Sweden,male,6,10,5,1,0.5,1.2,0,2022,1,Graduated College,Strategic Planner,Alliances|Affiliate Management|Business Strategy|Business Alliances|SaaS|IT Strategy|Business Analysis|Strategic Analysis|Strategy Development|Strategic Planning|Negotiation|Negotiating Contracts|Analytic Problem Solving|Market Analysis|Marketing Research|Industry Analysis|Industry Research
240291,South Korea,male,0,11,3,1,0.1,1.7,0,2022,29,Graduated College,Business Support Manager,Accounting
240293,South Korea,female,2,15,3,1,0.1,0.9,0,2022,63,Graduated College,Software Engineer,AWS|Git|React|Node.js|ORM|TypeScript|Docker|C#
240300,South Korea,male,0,4,3,1,0.8,4.8,0,2022,28,Graduated College,Business Support Manager,Business Planning|Business Strategy|Business Affairs
240369,South Korea,female,3,6,5,1,0.6,2.6,0,2022,42,Graduated College,Sales Team Lead,Sales Representatives|Salesforce|Cosmetics
240430,South Korea,male,8,8,3,1,0.1,5.6,0,2022,11,Graduated College,Retail Merchandiser,Distribution Strategies|Distributors|Sales Analysis|Sales Growth|Sales Promotion|Retail Management|Merchandise Planning|Commodities|Alliances|Merchandising
240482,South Korea,female,3,19,4,1,0.1,1.2,0,2022,1,Graduated College,Social Marketer,Advertising Agency|Advertising Copy
240523,South Korea,female,0,16,4,1,0.4,1.2,0,2022,43,Graduated College,Digital Marketer,Banner Ads|Search Advertising|Search Engine Marketing|Facebook|Display Advertising
240584,South Korea,female,0,101,17,1,0.4,0.3,2,2022,11,Graduated College,Node.js Developer,APIs|Python|C / C++|Linux|Git|Spring Framework|Tensorflow|OpenCV|Java|VueJS
240588,South Korea,female,0,21,5,1,1.6,0.2,0,2022,5,Graduated College,"Video, Motion Designer",Adobe Illustrator
240600,South Korea,male,1,6,5,1,1.2,3.1,0,2022,1,Graduated College,DevOps / System Admin,AWS|Python|JIRA|Confluence|GCP|Scrum
240605,South Korea,female,5,20,4,1,0.2,2.2,0,2022,8,No College,Information Security Manager,AWS|Git|HTML|CSS|Java|JavaScript|Swift|Kotlin|GitHub|MSSQL|Redis|MongoDB|RabbitMQ|Spring Boot|RESTful architecture|React|VueJS|Slack|Atlassian JIRA|Shell Scripting|TypeScript
240626,South Korea,female,5,4,3,1,0,1,0,2022,15,Graduated College,Strategic Planner,Alliances|Business Planning|Figma|PowerPoint|Marketing Strategy
240644,South Korea,male,0,48,5,1,0.3,0.3,0,2022,24,Graduated College,Front-end Engineer,APIs|QA Engineering|Document Preparation
240706,South Korea,male,9,13,6,1,2,0.6,0,2022,21,Graduated College,Software Engineer,AWS|Git|React|Node.js|ORM|TypeScript|Docker|C#
240800,South Korea,male,0,100,14,1,0.2,0.2,3,2022,1,Graduated College,Web Developer,AWS|APIs|MySQL|CSS3|JavaScript|React.js|Oracle|Redis|NoSQL|Git|Jenkins|Java|Spring Framework|Spring Boot|RESTful architecture
240878,South Korea,male,2,21,6,1,0.8,0.4,0,2022,2,Graduated College,Strategic Planner,Accounting|IFRS|PowerPoint|PowerPC|MS Office
240955,South Korea,male,0,19,5,1,0.5,0.1,0,2016,897,Graduated College,SEO Marketing Manager,AMPL|Tableau
240991,South Korea,female,0,6,3,1,0,1.7,0,2016,791,Graduated College,"HR Development, Training",Data Analysis|Data Integration|Notion|Slack
241076,South Korea,female,0,17,6,1,1.4,0,0,2017,23,Graduated College,Strategic Planner,Financial Accounting|Accounting|Business Management|Financial Reporting
241285,South Korea,male,0,17,4,1,0.7,0.7,0,2019,6,Graduated College,Writer,Adobe Premiere|After Effect
242086,South Korea,male,9,6,3,1,1.8,0,0,2016,51,Graduated College,Web Developer,Golang|Pytorch|C++
242128,South Korea,female,0,17,4,1,0.9,0.3,0,2018,772,Graduated College,Video Production,Camera|Video Editing|Final Cut Pro|Cinema 4D
242721,South Korea,female,8,6,6,1,0.9,3.8,1,2016,63,Graduated College,Python Developer,AWS|Node.js|Spring Framework|iOS|Kotlin|Asterisk|VueJS|JavaScript|Java|Swift|PostgreSQL|VoIP
242739,South Korea,male,0,13,3,1,0,0,0,2017,888,Graduated College,"UI,GUI Designer",Adobe Photoshop|Adobe Illustrator|Adobe Premiere|Adobe InDesign|UI Design|UX|UX Design|Sketch|InVision|Zeplin|Figma|GUI
242783,South Korea,male,0,7,5,1,2.6,1.2,0,2018,926,Graduated College,Merchandiser,Channel Management|Channel Sales|Distributors|Selling|Service Management|Store Management|Store Operations|Sales Promotion|Customer Experience|Customer Satisfaction
242832,South Korea,female,8,15,6,1,0.8,0,0,2018,16,Graduated College,Web Developer,AWS
242835,South Korea,female,0,5,4,1,0.1,0.6,0,2018,780,Graduated College,UX Designer,Adobe Photoshop|Adobe Illustrator
242872,South Korea,male,0,66,19,1,1,0.5,0,2019,784,Graduated College,Java Developer,AWS|GCP|Google Cloud Platform|PostgreSQL|MySQL|Python|Tableau|Redis
243045,South Korea,male,0,29,5,1,0.2,0,0,2019,815,Graduated College,Sports Specialist,Adobe Photoshop|Adobe Illustrator|Graphic Design|Sketch|Figma|Adobe XD
243428,South Korea,male,0,94,5,1,0.4,0,0,2019,973,Graduated College,Operations Manager,Accounting|Financial Reporting|Financial Accounting|IPO|IR|Management Accounting
243509,South Korea,male,0,15,6,1,1.7,2.2,4,2016,39,Graduated College,Front-end Engineer,AWS|BitBucket|GitHub|JIRA|Java|MySQL|Spring Framework|Node.js|MongoDB|Redis|Docker
243519,South Korea,female,3,30,9,1,1.9,0.8,0,2017,87,Graduated College,Front-end Engineer,AWS|Azure
243603,South Korea,male,0,24,5,1,0.9,2.1,0,2019,33,Graduated College,Web Developer,AWS|GitHub|NoSQL
243654,South Korea,male,3,60,13,1,2.6,0.3,0,2020,31,Graduated College,Service Planner,CPA|Investments|Strategic Analysis|Strategic Planning|Strategic Consulting
243700,South Korea,female,0,9,3,1,0.1,0.5,0,2020,15,Graduated College,Android Developer,Git|iOS|Xcode|Slack|Notion|Swift|AWS|Spring Framework|Android Studio|JPA|GCP|Spring Boot|Nginx|MySQL|Java|Kotlin|VueJS
243758,South Korea,female,0,80,12,1,0.8,0.3,0,2021,1,Graduated College,Android Developer,AWS|DevOps|RDBMS
243768,South Korea,female,0,8,5,1,1.5,1.9,0,2021,5,Graduated College,Service Planner,Accounting|Accounting Management
243782,South Korea,male,3,13,6,1,1.5,1.9,0,2021,20,Graduated College,Data Analyst,AWS
243909,South Korea,female,5,6,6,1,0.9,5.6,0,2022,4,Graduated College,Technical Sales Specialist,Sales Representatives|Sales Management|Solar Power|B2B|B2C
243994,United States,male,3,10,3,1,0.1,3.5,0,2018,213,Graduated College,"QA, Test Engineer",Android|iOS
244025,South Korea,female,0,5,4,1,2.3,7.8,0,2019,762,Graduated College,Web Developer,Android|iOS
244071,South Korea,male,0,104,27,1,1.3,0.2,1,2019,4,Graduated College,Web Developer,APIs|Java|Python|AWS|Maya|React|CMS|Swift|UI Design|UX|iOS|Unity3D|C#|TypeScript|3D Modeling|Modeling|Texturing|Photoshop Elements
244136,United Kingdom,male,0,52,15,1,0.8,0.2,0,2020,254,Graduated College,Front-end Engineer,AWS|Git|MySQL|JavaScript|Linux|SQL|React.js|React Native|Python|Golang|iOS|JIRA|Confluence|PostgreSQL|NoSQL|MongoDB
244147,South Korea,female,0,112,9,1,0.5,0.3,3,2020,15,Graduated College,Web Developer,AWS|Docker|Spring Framework|Java|Kotlin|RDBMS|NoSQL
244196,South Korea,male,1,41,9,1,0.4,0.5,0,2020,12,Graduated College,Customer Service Manager,AWS|DevOps|RDBMS
